Episode no = 5500; won: False; Q(s,a) = 183.95591556831343; reward = -19.0; and epsilon = 0.2666666666666667, win percentage = 0.1, 2022-04-26 08:11:06
Episode no = 5510; won: False; Q(s,a) = 205.39451281437434; reward = 100.0; and epsilon = 0.2653333333333333, win percentage = 0.1, 2022-04-26 08:11:16
Episode no = 5520; won: True; Q(s,a) = 181.8317522415649; reward = 611.0; and epsilon = 0.264, win percentage = 0.2, 2022-04-26 08:11:28
Episode no = 5530; won: False; Q(s,a) = 214.0915577228139; reward = -252.0; and epsilon = 0.2626666666666667, win percentage = 0.0, 2022-04-26 08:11:36
Episode no = 5540; won: False; Q(s,a) = 189.4632323910929; reward = -418.0; and epsilon = 0.2613333333333333, win percentage = 0.0, 2022-04-26 08:11:44
Episode no = 5550; won: False; Q(s,a) = 216.01385698218482; reward = 44.0; and epsilon = 0.26, win percentage = 0.0, 2022-04-26 08:11:51
Episode no = 5560; won: False; Q(s,a) = 199.74878907058738; reward = -204.0; and epsilon = 0.2586666666666667, win percentage = 0.0, 2022-04-26 08:11:59
Episode no = 5570; won: False; Q(s,a) = 212.7026037233994; reward = -281.0; and epsilon = 0.2573333333333333, win percentage = 0.1, 2022-04-26 08:12:10
Episode no = 5580; won: False; Q(s,a) = 184.72458579305626; reward = -367.0; and epsilon = 0.256, win percentage = 0.0, 2022-04-26 08:12:18
Episode no = 5590; won: False; Q(s,a) = 183.73419552301397; reward = -282.0; and epsilon = 0.2546666666666667, win percentage = 0.0, 2022-04-26 08:12:27
Episode no = 5600; won: False; Q(s,a) = 211.22152245565402; reward = -162.0; and epsilon = 0.2533333333333333, win percentage = 0.0, 2022-04-26 08:12:36
Episode no = 5610; won: False; Q(s,a) = 185.23654363658466; reward = -385.0; and epsilon = 0.252, win percentage = 0.1, 2022-04-26 08:12:47
Episode no = 5620; won: False; Q(s,a) = 188.63624526618082; reward = 0.0; and epsilon = 0.2506666666666667, win percentage = 0.0, 2022-04-26 08:12:56
Episode no = 5630; won: False; Q(s,a) = 242.5298469608332; reward = -103.0; and epsilon = 0.2493333333333333, win percentage = 0.1, 2022-04-26 08:13:08
Episode no = 5640; won: False; Q(s,a) = 206.19302153432955; reward = -215.0; and epsilon = 0.248, win percentage = 0.0, 2022-04-26 08:13:15
Episode no = 5650; won: False; Q(s,a) = 186.56839221480445; reward = -332.0; and epsilon = 0.2466666666666667, win percentage = 0.2, 2022-04-26 08:13:25
Episode no = 5660; won: False; Q(s,a) = 194.04630848630072; reward = -239.0; and epsilon = 0.2453333333333333, win percentage = 0.2, 2022-04-26 08:13:33
Episode no = 5670; won: False; Q(s,a) = 212.40166454732707; reward = 13.0; and epsilon = 0.244, win percentage = 0.0, 2022-04-26 08:13:41
Episode no = 5680; won: False; Q(s,a) = 194.72568529075602; reward = 27.0; and epsilon = 0.2426666666666667, win percentage = 0.1, 2022-04-26 08:13:50
Episode no = 5690; won: False; Q(s,a) = 213.03346880133037; reward = -31.0; and epsilon = 0.2413333333333333, win percentage = 0.1, 2022-04-26 08:14:01
Episode no = 5700; won: False; Q(s,a) = 225.84128597232933; reward = -346.0; and epsilon = 0.24, win percentage = 0.0, 2022-04-26 08:14:09
Episode no = 5710; won: False; Q(s,a) = 186.5326739839863; reward = -243.0; and epsilon = 0.2386666666666667, win percentage = 0.1, 2022-04-26 08:14:18
Episode no = 5720; won: True; Q(s,a) = 204.67210968529056; reward = 715.0; and epsilon = 0.23733333333333329, win percentage = 0.2, 2022-04-26 08:14:28
Episode no = 5730; won: True; Q(s,a) = 234.53451068714423; reward = 641.0; and epsilon = 0.236, win percentage = 0.1, 2022-04-26 08:14:36
Episode no = 5740; won: False; Q(s,a) = 186.97779973324563; reward = -77.0; and epsilon = 0.2346666666666667, win percentage = 0.1, 2022-04-26 08:14:48
Episode no = 5750; won: False; Q(s,a) = 188.77722517428464; reward = -480.0; and epsilon = 0.23333333333333328, win percentage = 0.1, 2022-04-26 08:14:55
Episode no = 5760; won: False; Q(s,a) = 213.8266607736291; reward = -149.0; and epsilon = 0.23199999999999998, win percentage = 0.0, 2022-04-26 08:15:03
Episode no = 5770; won: False; Q(s,a) = 211.69064647221546; reward = 31.0; and epsilon = 0.2306666666666667, win percentage = 0.1, 2022-04-26 08:15:15
Episode no = 5780; won: False; Q(s,a) = 203.05822053639199; reward = -44.0; and epsilon = 0.22933333333333328, win percentage = 0.0, 2022-04-26 08:15:25
Episode no = 5790; won: False; Q(s,a) = 186.3490293133002; reward = -289.0; and epsilon = 0.22799999999999998, win percentage = 0.1, 2022-04-26 08:15:32
Episode no = 5800; won: False; Q(s,a) = 214.890830546177; reward = -309.0; and epsilon = 0.22666666666666668, win percentage = 0.1, 2022-04-26 08:15:44
Episode no = 5810; won: False; Q(s,a) = 203.45064812375665; reward = 125.0; and epsilon = 0.22533333333333339, win percentage = 0.0, 2022-04-26 08:15:50
Episode no = 5820; won: False; Q(s,a) = 190.75193849857476; reward = -330.0; and epsilon = 0.22399999999999998, win percentage = 0.0, 2022-04-26 08:15:58
Episode no = 5830; won: False; Q(s,a) = 234.12866007266635; reward = 72.0; and epsilon = 0.22266666666666668, win percentage = 0.1, 2022-04-26 08:16:09
Episode no = 5840; won: False; Q(s,a) = 219.36676075730378; reward = -110.0; and epsilon = 0.22133333333333338, win percentage = 0.2, 2022-04-26 08:16:19
Episode no = 5850; won: False; Q(s,a) = 192.9067053718557; reward = -111.0; and epsilon = 0.21999999999999997, win percentage = 0.1, 2022-04-26 08:16:31
Episode no = 5860; won: False; Q(s,a) = 218.67138046061055; reward = -325.0; and epsilon = 0.21866666666666668, win percentage = 0.1, 2022-04-26 08:16:40
Episode no = 5870; won: False; Q(s,a) = 202.2197510744468; reward = -27.0; and epsilon = 0.21733333333333338, win percentage = 0.1, 2022-04-26 08:16:49
Episode no = 5880; won: False; Q(s,a) = 185.8047179186284; reward = -414.0; and epsilon = 0.21599999999999997, win percentage = 0.1, 2022-04-26 08:16:57
Episode no = 5890; won: False; Q(s,a) = 230.98447749391667; reward = -33.0; and epsilon = 0.21466666666666667, win percentage = 0.1, 2022-04-26 08:17:07
Episode no = 5900; won: False; Q(s,a) = 201.62804858540972; reward = -310.0; and epsilon = 0.21333333333333337, win percentage = 0.0, 2022-04-26 08:17:13
Episode no = 5910; won: False; Q(s,a) = 222.5337916425334; reward = -249.0; and epsilon = 0.21199999999999997, win percentage = 0.0, 2022-04-26 08:17:19
Episode no = 5920; won: True; Q(s,a) = 206.35519452574403; reward = 649.0; and epsilon = 0.21066666666666667, win percentage = 0.1, 2022-04-26 08:17:28
Episode no = 5930; won: False; Q(s,a) = 185.11690216841686; reward = -242.0; and epsilon = 0.20933333333333337, win percentage = 0.1, 2022-04-26 08:17:38
Episode no = 5940; won: False; Q(s,a) = 185.63831724425035; reward = -312.0; and epsilon = 0.20799999999999996, win percentage = 0.0, 2022-04-26 08:17:48
Episode no = 5950; won: True; Q(s,a) = 216.0901527836383; reward = 610.0; and epsilon = 0.20666666666666667, win percentage = 0.1, 2022-04-26 08:17:59
Episode no = 5960; won: False; Q(s,a) = 242.15216740992602; reward = -320.0; and epsilon = 0.20533333333333337, win percentage = 0.0, 2022-04-26 08:18:06
Episode no = 5970; won: False; Q(s,a) = 204.39338457203172; reward = -1.0; and epsilon = 0.20399999999999996, win percentage = 0.1, 2022-04-26 08:18:18
Episode no = 5980; won: False; Q(s,a) = 223.40066168559724; reward = -89.0; and epsilon = 0.20266666666666666, win percentage = 0.1, 2022-04-26 08:18:29
Episode no = 5990; won: False; Q(s,a) = 213.7219467177918; reward = -308.0; and epsilon = 0.20133333333333336, win percentage = 0.1, 2022-04-26 08:18:38
Episode no = 6000; won: True; Q(s,a) = 215.53418152307654; reward = 555.0; and epsilon = 0.19999999999999996, win percentage = 0.1, 2022-04-26 08:18:54
Episode no = 6010; won: False; Q(s,a) = 214.64567464076583; reward = -38.0; and epsilon = 0.19866666666666666, win percentage = 0.0, 2022-04-26 08:19:02
Episode no = 6020; won: False; Q(s,a) = 218.06818929471012; reward = -16.0; and epsilon = 0.19733333333333336, win percentage = 0.0, 2022-04-26 08:19:12
Episode no = 6030; won: False; Q(s,a) = 234.92073336433359; reward = -297.0; and epsilon = 0.19599999999999995, win percentage = 0.0, 2022-04-26 08:19:21
Episode no = 6040; won: False; Q(s,a) = 219.06157761295793; reward = -73.0; and epsilon = 0.19466666666666665, win percentage = 0.0, 2022-04-26 08:19:29
Episode no = 6050; won: False; Q(s,a) = 229.84385431496068; reward = 77.0; and epsilon = 0.19333333333333336, win percentage = 0.2, 2022-04-26 08:19:41
Episode no = 6060; won: False; Q(s,a) = 238.08014855728462; reward = -52.0; and epsilon = 0.19199999999999995, win percentage = 0.0, 2022-04-26 08:19:51
Episode no = 6070; won: False; Q(s,a) = 209.36557699574152; reward = -33.0; and epsilon = 0.19066666666666665, win percentage = 0.0, 2022-04-26 08:19:57
Episode no = 6080; won: False; Q(s,a) = 216.36405897340558; reward = -87.0; and epsilon = 0.18933333333333335, win percentage = 0.1, 2022-04-26 08:20:04
Episode no = 6090; won: False; Q(s,a) = 225.22152500498134; reward = 7.0; and epsilon = 0.18799999999999994, win percentage = 0.0, 2022-04-26 08:20:12
Episode no = 6100; won: False; Q(s,a) = 218.19861484426661; reward = -28.0; and epsilon = 0.18666666666666665, win percentage = 0.3, 2022-04-26 08:20:22
Episode no = 6110; won: False; Q(s,a) = 186.97915551160287; reward = -75.0; and epsilon = 0.18533333333333335, win percentage = 0.1, 2022-04-26 08:20:36
Episode no = 6120; won: True; Q(s,a) = 214.50580496889; reward = 678.0; and epsilon = 0.18400000000000005, win percentage = 0.3, 2022-04-26 08:20:46
Episode no = 6130; won: True; Q(s,a) = 206.6460171833834; reward = 658.0; and epsilon = 0.18266666666666664, win percentage = 0.4, 2022-04-26 08:20:56
Episode no = 6140; won: False; Q(s,a) = 223.8549368892543; reward = -14.0; and epsilon = 0.18133333333333335, win percentage = 0.2, 2022-04-26 08:21:04
Episode no = 6150; won: True; Q(s,a) = 224.82706178640285; reward = 756.0; and epsilon = 0.18000000000000005, win percentage = 0.1, 2022-04-26 08:21:16
Episode no = 6160; won: True; Q(s,a) = 197.53072107081616; reward = 715.0; and epsilon = 0.17866666666666664, win percentage = 0.2, 2022-04-26 08:21:27
Episode no = 6170; won: False; Q(s,a) = 206.8315658216202; reward = -235.0; and epsilon = 0.17733333333333334, win percentage = 0.1, 2022-04-26 08:21:35
Episode no = 6180; won: False; Q(s,a) = 215.30342724280774; reward = -17.0; and epsilon = 0.17600000000000005, win percentage = 0.1, 2022-04-26 08:21:49
Episode no = 6190; won: False; Q(s,a) = 204.57201144775502; reward = -46.0; and epsilon = 0.17466666666666664, win percentage = 0.0, 2022-04-26 08:21:57
Episode no = 6200; won: False; Q(s,a) = 212.1694324316941; reward = 33.0; and epsilon = 0.17333333333333334, win percentage = 0.1, 2022-04-26 08:22:05
Episode no = 6210; won: False; Q(s,a) = 184.14610709740424; reward = -226.0; and epsilon = 0.17200000000000004, win percentage = 0.0, 2022-04-26 08:22:12
Episode no = 6220; won: False; Q(s,a) = 215.56073829256738; reward = -80.0; and epsilon = 0.17066666666666663, win percentage = 0.0, 2022-04-26 08:22:18
Episode no = 6230; won: False; Q(s,a) = 221.746741920941; reward = 117.0; and epsilon = 0.16933333333333334, win percentage = 0.1, 2022-04-26 08:22:27
Episode no = 6240; won: False; Q(s,a) = 194.6300806634131; reward = -245.0; and epsilon = 0.16800000000000004, win percentage = 0.0, 2022-04-26 08:22:36
Episode no = 6250; won: False; Q(s,a) = 207.87337551852667; reward = -118.0; and epsilon = 0.16666666666666663, win percentage = 0.2, 2022-04-26 08:22:45
Episode no = 6260; won: False; Q(s,a) = 211.28931022933463; reward = -304.0; and epsilon = 0.16533333333333333, win percentage = 0.0, 2022-04-26 08:22:53
Episode no = 6270; won: False; Q(s,a) = 218.83558601187517; reward = 35.0; and epsilon = 0.16400000000000003, win percentage = 0.2, 2022-04-26 08:23:04
Episode no = 6280; won: False; Q(s,a) = 252.3558557094249; reward = -57.0; and epsilon = 0.16266666666666663, win percentage = 0.2, 2022-04-26 08:23:15
Episode no = 6290; won: False; Q(s,a) = 230.80309631179568; reward = -8.0; and epsilon = 0.16133333333333333, win percentage = 0.2, 2022-04-26 08:23:29
Episode no = 6300; won: True; Q(s,a) = 251.53600943373564; reward = 766.0; and epsilon = 0.16000000000000003, win percentage = 0.2, 2022-04-26 08:23:38
Episode no = 6310; won: False; Q(s,a) = 242.61124786346886; reward = -342.0; and epsilon = 0.15866666666666662, win percentage = 0.3, 2022-04-26 08:23:46
Episode no = 6320; won: False; Q(s,a) = 216.43800303002203; reward = -263.0; and epsilon = 0.15733333333333333, win percentage = 0.5, 2022-04-26 08:24:00
Episode no = 6330; won: True; Q(s,a) = 222.74315517554018; reward = 626.0; and epsilon = 0.15600000000000003, win percentage = 0.5, 2022-04-26 08:24:10
Episode no = 6340; won: False; Q(s,a) = 192.30807339393687; reward = -121.0; and epsilon = 0.15466666666666662, win percentage = 0.2, 2022-04-26 08:24:19
Episode no = 6350; won: False; Q(s,a) = 200.9248946506459; reward = 12.0; and epsilon = 0.15333333333333332, win percentage = 0.3, 2022-04-26 08:24:30
Episode no = 6360; won: True; Q(s,a) = 226.52347835011597; reward = 695.0; and epsilon = 0.15200000000000002, win percentage = 0.3, 2022-04-26 08:24:40
Episode no = 6370; won: False; Q(s,a) = 212.54432146335202; reward = 45.0; and epsilon = 0.15066666666666662, win percentage = 0.2, 2022-04-26 08:24:50
Episode no = 6380; won: True; Q(s,a) = 248.63638137111624; reward = 730.0; and epsilon = 0.14933333333333332, win percentage = 0.3, 2022-04-26 08:25:01
Episode no = 6390; won: False; Q(s,a) = 221.3728339309495; reward = 50.0; and epsilon = 0.14800000000000002, win percentage = 0.1, 2022-04-26 08:25:14
Episode no = 6400; won: False; Q(s,a) = 192.76493255157743; reward = -227.0; and epsilon = 0.1466666666666666, win percentage = 0.2, 2022-04-26 08:25:23
Episode no = 6410; won: False; Q(s,a) = 202.72224750786978; reward = -247.0; and epsilon = 0.14533333333333331, win percentage = 0.3, 2022-04-26 08:25:32
Episode no = 6420; won: False; Q(s,a) = 210.40464785657255; reward = 19.0; and epsilon = 0.14400000000000002, win percentage = 0.0, 2022-04-26 08:25:40
Episode no = 6430; won: False; Q(s,a) = 218.19829126979477; reward = -228.0; and epsilon = 0.14266666666666672, win percentage = 0.1, 2022-04-26 08:25:45
Episode no = 6440; won: True; Q(s,a) = 214.13649960533132; reward = 660.0; and epsilon = 0.1413333333333333, win percentage = 0.4, 2022-04-26 08:25:56
Episode no = 6450; won: False; Q(s,a) = 224.07958025914576; reward = -80.0; and epsilon = 0.14, win percentage = 0.2, 2022-04-26 08:26:06
Episode no = 6460; won: False; Q(s,a) = 217.1628476584497; reward = 144.0; and epsilon = 0.13866666666666672, win percentage = 0.1, 2022-04-26 08:26:15
Episode no = 6470; won: False; Q(s,a) = 209.41859315619286; reward = -55.0; and epsilon = 0.1373333333333333, win percentage = 0.1, 2022-04-26 08:26:24
Episode no = 6480; won: True; Q(s,a) = 237.3929497730218; reward = 742.0; and epsilon = 0.136, win percentage = 0.3, 2022-04-26 08:26:35
Episode no = 6490; won: True; Q(s,a) = 198.11283841124404; reward = 641.0; and epsilon = 0.1346666666666667, win percentage = 0.3, 2022-04-26 08:26:47
Episode no = 6500; won: False; Q(s,a) = 205.57416742966532; reward = -80.0; and epsilon = 0.1333333333333333, win percentage = 0.2, 2022-04-26 08:26:59
Episode no = 6510; won: False; Q(s,a) = 241.08512831606254; reward = -28.0; and epsilon = 0.132, win percentage = 0.2, 2022-04-26 08:27:12
Episode no = 6520; won: False; Q(s,a) = 221.96622323590384; reward = -117.0; and epsilon = 0.1306666666666667, win percentage = 0.2, 2022-04-26 08:27:24
Episode no = 6530; won: False; Q(s,a) = 212.89364844509214; reward = 164.0; and epsilon = 0.1293333333333333, win percentage = 0.3, 2022-04-26 08:27:37
Episode no = 6540; won: True; Q(s,a) = 207.0398506068332; reward = 575.0; and epsilon = 0.128, win percentage = 0.3, 2022-04-26 08:27:47
Episode no = 6550; won: False; Q(s,a) = 211.3471003012439; reward = -232.0; and epsilon = 0.1266666666666667, win percentage = 0.1, 2022-04-26 08:27:57
Episode no = 6560; won: False; Q(s,a) = 239.136698790913; reward = 80.0; and epsilon = 0.1253333333333333, win percentage = 0.2, 2022-04-26 08:28:08
Episode no = 6570; won: False; Q(s,a) = 208.55504740015232; reward = -64.0; and epsilon = 0.124, win percentage = 0.3, 2022-04-26 08:28:17
Episode no = 6580; won: False; Q(s,a) = 207.17839638328493; reward = -189.0; and epsilon = 0.1226666666666667, win percentage = 0.1, 2022-04-26 08:28:26
Episode no = 6590; won: False; Q(s,a) = 221.2873055032801; reward = -23.0; and epsilon = 0.1213333333333333, win percentage = 0.0, 2022-04-26 08:28:35
Episode no = 6600; won: False; Q(s,a) = 236.46988591702646; reward = -50.0; and epsilon = 0.12, win percentage = 0.4, 2022-04-26 08:28:47
Episode no = 6610; won: True; Q(s,a) = 218.76573034083697; reward = 753.0; and epsilon = 0.1186666666666667, win percentage = 0.3, 2022-04-26 08:28:57
Episode no = 6620; won: False; Q(s,a) = 203.97013308067324; reward = -75.0; and epsilon = 0.11733333333333329, win percentage = 0.2, 2022-04-26 08:29:11
Episode no = 6630; won: True; Q(s,a) = 194.7308086478228; reward = 681.0; and epsilon = 0.11599999999999999, win percentage = 0.3, 2022-04-26 08:29:20
Episode no = 6640; won: False; Q(s,a) = 225.5768078217763; reward = -47.0; and epsilon = 0.1146666666666667, win percentage = 0.0, 2022-04-26 08:29:26
Episode no = 6650; won: False; Q(s,a) = 217.00905158362107; reward = 85.0; and epsilon = 0.11333333333333329, win percentage = 0.2, 2022-04-26 08:29:37
Episode no = 6660; won: True; Q(s,a) = 232.16083787660028; reward = 674.0; and epsilon = 0.11199999999999999, win percentage = 0.4, 2022-04-26 08:29:50
Episode no = 6670; won: False; Q(s,a) = 228.47633405193184; reward = -292.0; and epsilon = 0.11066666666666669, win percentage = 0.2, 2022-04-26 08:30:01
Episode no = 6680; won: False; Q(s,a) = 225.5729534496665; reward = -159.0; and epsilon = 0.10933333333333328, win percentage = 0.1, 2022-04-26 08:30:11
Episode no = 6690; won: False; Q(s,a) = 220.08123186302547; reward = -29.0; and epsilon = 0.10799999999999998, win percentage = 0.5, 2022-04-26 08:30:24
Episode no = 6700; won: False; Q(s,a) = 226.6711460854253; reward = -7.0; and epsilon = 0.10666666666666669, win percentage = 0.3, 2022-04-26 08:30:36
Episode no = 6710; won: False; Q(s,a) = 222.6830229258503; reward = 36.0; and epsilon = 0.10533333333333328, win percentage = 0.2, 2022-04-26 08:30:43
Episode no = 6720; won: False; Q(s,a) = 220.43349865693762; reward = -43.0; and epsilon = 0.10399999999999998, win percentage = 0.3, 2022-04-26 08:30:54
Episode no = 6730; won: True; Q(s,a) = 226.7300373162922; reward = 694.0; and epsilon = 0.10266666666666668, win percentage = 0.2, 2022-04-26 08:31:05
Episode no = 6740; won: False; Q(s,a) = 192.3885644958342; reward = -198.0; and epsilon = 0.10133333333333339, win percentage = 0.2, 2022-04-26 08:31:12
Episode no = 6750; won: False; Q(s,a) = 233.07872823639588; reward = 155.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:31:23
Episode no = 6760; won: True; Q(s,a) = 212.84245336008323; reward = 573.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:31:36
Episode no = 6770; won: True; Q(s,a) = 193.48941622416808; reward = 610.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:31:47
Episode no = 6780; won: False; Q(s,a) = 191.98995556057994; reward = -71.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:31:59
Episode no = 6790; won: False; Q(s,a) = 219.4601042895273; reward = -12.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:32:10
Episode no = 6800; won: True; Q(s,a) = 204.5122555920902; reward = 618.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:32:20
Episode no = 6810; won: False; Q(s,a) = 211.21192285383958; reward = -161.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:32:31
Episode no = 6820; won: True; Q(s,a) = 206.39078714885173; reward = 723.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:32:41
Episode no = 6830; won: False; Q(s,a) = 207.50731245096284; reward = -81.0; and epsilon = 0.1, win percentage = 0.6, 2022-04-26 08:32:51
Episode no = 6840; won: False; Q(s,a) = 198.90806387557595; reward = -422.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:33:04
Episode no = 6850; won: True; Q(s,a) = 221.75628396105762; reward = 758.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:33:17
Episode no = 6860; won: False; Q(s,a) = 226.88579445469307; reward = 94.0; and epsilon = 0.1, win percentage = 0.7, 2022-04-26 08:33:31
Episode no = 6870; won: True; Q(s,a) = 227.05259873395144; reward = 647.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:33:44
Episode no = 6880; won: False; Q(s,a) = 227.90825769887107; reward = -104.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:33:54
Episode no = 6890; won: False; Q(s,a) = 239.9969920078397; reward = 83.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:34:03
Episode no = 6900; won: False; Q(s,a) = 195.39789694550785; reward = -49.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:34:14
Episode no = 6910; won: False; Q(s,a) = 224.25735218492903; reward = 135.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:34:24
Episode no = 6920; won: True; Q(s,a) = 229.06032232923084; reward = 507.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:34:37
Episode no = 6930; won: True; Q(s,a) = 220.78156021580259; reward = 644.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:34:48
Episode no = 6940; won: True; Q(s,a) = 232.0110297389983; reward = 662.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:35:01
Episode no = 6950; won: False; Q(s,a) = 230.87462418229583; reward = -44.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:35:12
Episode no = 6960; won: False; Q(s,a) = 198.24198070917473; reward = -232.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:35:23
Episode no = 6970; won: True; Q(s,a) = 231.678919309794; reward = 669.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:35:33
Episode no = 6980; won: True; Q(s,a) = 195.9181174132507; reward = 543.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:35:45
Episode no = 6990; won: False; Q(s,a) = 201.28376938795603; reward = 24.0; and epsilon = 0.1, win percentage = 0.0, 2022-04-26 08:35:55
Episode no = 7000; won: False; Q(s,a) = 216.32324435545056; reward = -94.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:36:06
Episode no = 7010; won: False; Q(s,a) = 193.87178346636767; reward = 4.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:36:18
Episode no = 7020; won: True; Q(s,a) = 220.92995794861284; reward = 708.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:36:29
Episode no = 7030; won: False; Q(s,a) = 200.1723661442541; reward = -18.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:36:37
Episode no = 7040; won: True; Q(s,a) = 222.46561469766772; reward = 683.0; and epsilon = 0.1, win percentage = 0.7, 2022-04-26 08:36:51
Episode no = 7050; won: False; Q(s,a) = 201.3945671076141; reward = -82.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:37:02
Episode no = 7060; won: False; Q(s,a) = 215.34358815893168; reward = -145.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:37:11
Episode no = 7070; won: True; Q(s,a) = 220.4406944017753; reward = 736.0; and epsilon = 0.1, win percentage = 0.2, 2022-04-26 08:37:23
Episode no = 7080; won: True; Q(s,a) = 209.9178502857812; reward = 602.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:37:34
Episode no = 7090; won: True; Q(s,a) = 211.00341688477562; reward = 733.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:37:48
Episode no = 7100; won: False; Q(s,a) = 222.62450583181803; reward = -15.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:38:00
Episode no = 7110; won: False; Q(s,a) = 215.55152807197544; reward = -10.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:38:13
Episode no = 7120; won: False; Q(s,a) = 215.3295967314861; reward = 48.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:38:25
Episode no = 7130; won: False; Q(s,a) = 224.09191137963975; reward = 91.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:38:38
Episode no = 7140; won: False; Q(s,a) = 233.21973034160698; reward = -90.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:38:51
Episode no = 7150; won: True; Q(s,a) = 196.056633161488; reward = 696.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:39:04
Episode no = 7160; won: True; Q(s,a) = 200.5164454872083; reward = 674.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:39:15
Episode no = 7170; won: True; Q(s,a) = 240.63095576969087; reward = 641.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:39:26
Episode no = 7180; won: True; Q(s,a) = 216.3164004263571; reward = 577.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:39:39
Episode no = 7190; won: True; Q(s,a) = 211.82978567005355; reward = 630.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:39:51
Episode no = 7200; won: True; Q(s,a) = 197.178797682065; reward = 713.0; and epsilon = 0.1, win percentage = 0.6, 2022-04-26 08:40:04
Episode no = 7210; won: False; Q(s,a) = 221.1461142220064; reward = -34.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:40:15
Episode no = 7220; won: False; Q(s,a) = 227.43652995928662; reward = 113.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:40:27
Episode no = 7230; won: False; Q(s,a) = 210.57621719245853; reward = -7.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:40:39
Episode no = 7240; won: False; Q(s,a) = 216.05034593137805; reward = 49.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:40:51
Episode no = 7250; won: False; Q(s,a) = 221.3482253968506; reward = -204.0; and epsilon = 0.1, win percentage = 0.7, 2022-04-26 08:41:05
Episode no = 7260; won: True; Q(s,a) = 230.270034314592; reward = 584.0; and epsilon = 0.1, win percentage = 0.3, 2022-04-26 08:41:16
Episode no = 7270; won: True; Q(s,a) = 238.6914663662092; reward = 690.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:41:27
Episode no = 7280; won: True; Q(s,a) = 217.99823889926373; reward = 708.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:41:38
Episode no = 7290; won: True; Q(s,a) = 213.8648406647405; reward = 721.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:41:48
Episode no = 7300; won: False; Q(s,a) = 229.9410325016683; reward = 103.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:42:00
Episode no = 7310; won: False; Q(s,a) = 199.86371206101637; reward = 22.0; and epsilon = 0.1, win percentage = 0.4, 2022-04-26 08:42:12
Episode no = 7320; won: False; Q(s,a) = 232.89621727726484; reward = -180.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:42:24
Episode no = 7330; won: True; Q(s,a) = 196.6295212911323; reward = 635.0; and epsilon = 0.1, win percentage = 0.5, 2022-04-26 08:42:35
